Product ID,average_discount,total_sales,total_profit
TEC-AC-10000487,0.20000000000000000000,25.960,5.5165
TEC-AC-10003133,0.20000000000000000000,13.616,3.5742
FUR-TA-10004619,0.20000000000000000000,3775.647,541.654
OFF-PA-10004965,0.20000000000000000000,55.944,17.4825
TEC-PH-10000560,0.20000000000000000000,7139.796,83.9976
TEC-PH-10000486,0.20000000000000000000,2227.008,250.5384
OFF-BI-10004528,0.20000000000000000000,40.320,12.60
OFF-AP-10004052,0.20000000000000000000,56.09,3.476
TEC-AC-10004396,0.20000000000000000000,174.24,-19.6020
TEC-PH-10004093,0.20000000000000000000,846.216,95.1993
FUR-CH-10002024,0.20000000000000000000,21870.576,0.000
OFF-PA-10001837,0.20000000000000000000,36.288,12.7008
OFF-EN-10003798,0.20000000000000000000,68.280,23.0445
OFF-PA-10000312,0.20000000000000000000,182.72,59.384
TEC-PH-10000576,0.20000000000000000000,1945.258,145.2094
TEC-AC-10004127,0.20000000000000000000,27.168,-1.3584
OFF-BI-10002437,0.20000000000000000000,110.016,39.8808
OFF-PA-10002109,0.20000000000000000000,15.232,4.9504
FUR-FU-10003832,0.20000000000000000000,155.708,20.6360
OFF-EN-10001749,0.20000000000000000000,29.808,10.8054
FUR-TA-10001950,0.20000000000000000000,6518.754,-1201.0581
OFF-LA-10002473,0.20000000000000000000,9.216,3.3408
TEC-MA-10003176,0.20000000000000000000,1029.6,115.83
TEC-PH-10000562,0.20000000000000000000,688.138,-31.0772
TEC-PH-10001051,0.20000000000000000000,1119.888,125.9874
FUR-FU-10002111,0.20000000000000000000,59.696,14.5600
OFF-PA-10002333,0.20000000000000000000,15.552,5.6376
FUR-FU-10003194,0.20000000000000000000,108.08,6.755
TEC-PH-10003187,0.20000000000000000000,147.926,-31.984
OFF-PA-10000308,0.20000000000000000000,16.896,5.28
TEC-CO-10001766,0.20000000000000000000,5669.874,2092.4535
TEC-PH-10002483,0.20000000000000000000,1631.952,142.7958
TEC-PH-10002275,0.20000000000000000000,2116.688,211.6688
FUR-FU-10003798,0.20000000000000000000,158.24,27.692
FUR-FU-10000260,0.20000000000000000000,124.586,26.2116
FUR-TA-10004767,0.20000000000000000000,638.820,34.0704
OFF-PA-10003036,0.20000000000000000000,64.064,20.8208
OFF-AR-10004790,0.20000000000000000000,47.880,2.9925
OFF-EN-10001535,0.20000000000000000000,7.072,2.3868
OFF-PA-10001937,0.20000000000000000000,124.416,43.5456
TEC-MA-10000112,0.20000000000000000000,2396.4,179.73
TEC-MA-10001031,0.20000000000000000000,506.28,177.198
OFF-AP-10004336,0.20000000000000000000,546.816,61.5168
TEC-CO-10001046,0.20000000000000000000,8959.872,2799.9600
OFF-PA-10002558,0.20000000000000000000,268.24,93.884
TEC-PH-10001254,0.20000000000000000000,1727.064,129.5298
TEC-PH-10004071,0.20000000000000000000,199.800,17.4825
TEC-PH-10002817,0.20000000000000000000,323.976,36.4473
TEC-AC-10000926,0.20000000000000000000,59.976,11.9952
OFF-BI-10001900,0.20000000000000000000,124.592,42.0498
FUR-FU-10003394,0.20000000000000000000,1469.160,-40.5768
TEC-PH-10001578,0.20000000000000000000,3968.51,518.3360
TEC-PH-10001700,0.20000000000000000000,1135.028,75.2286
OFF-AP-10003281,0.20000000000000000000,149.916,22.971
OFF-PA-10001661,0.20000000000000000000,11.952,4.3326
TEC-CO-10001943,0.20000000000000000000,4119.794,1469.9265
TEC-PH-10001299,0.20000000000000000000,1679.888,59.9960
TEC-PH-10002680,0.20000000000000000000,2155.902,153.993
OFF-ST-10001627,0.20000000000000000000,36.744,3.6744
TEC-MA-10000984,0.20000000000000000000,7834.4,881.37
OFF-PA-10001001,0.20000000000000000000,93.248,31.4712
TEC-PH-10003072,0.20000000000000000000,3059.796,1147.4235
TEC-PH-10001760,0.20000000000000000000,2865.6,967.14
FUR-BO-10003034,0.20000000000000000000,1912.308,-68.1096
TEC-PH-10004531,0.20000000000000000000,1041.810,153.3092
OFF-AP-10001303,0.20000000000000000000,147.26,48.755
FUR-FU-10000758,0.20000000000000000000,513.712,123.9264
TEC-PH-10003174,0.20000000000000000000,727.944,90.993
TEC-PH-10003963,0.20000000000000000000,1771.514,94.7554
FUR-FU-10000820,0.20000000000000000000,146.114,6.7960
OFF-AP-10003914,0.20000000000000000000,13,1.3
FUR-CH-10001215,0.20000000000000000000,12975.382,951.862
TEC-PH-10000127,0.20000000000000000000,223.888,-50.3748
FUR-FU-10000023,0.20000000000000000000,236.778,88.3500
FUR-CH-10004477,0.20000000000000000000,2185.951,283.7474
TEC-PH-10002200,0.20000000000000000000,7437.886,353.7884
FUR-CH-10004287,0.20000000000000000000,11572.78,1179.374
FUR-CH-10001802,0.20000000000000000000,967.840,12.0980
TEC-PH-10004241,0.20000000000000000000,1439.968,143.9968
TEC-PH-10000004,0.20000000000000000000,83.944,6.2958
TEC-CO-10001449,0.20000000000000000000,18839.686,6983.8836
OFF-AR-10002671,0.20000000000000000000,1113.024,111.3024
OFF-PA-10003729,0.20000000000000000000,46.656,16.3296
TEC-PH-10001918,0.20000000000000000000,1000.728,100.0728
OFF-SU-10000432,0.20000000000000000000,41.640,-7.8075
TEC-PH-10003535,0.20000000000000000000,159.984,13.9986
OFF-PA-10003919,0.20000000000000000000,7.968,2.6892
FUR-FU-10004622,0.20000000000000000000,379.4,-48.780
FUR-TA-10001771,0.20000000000000000000,3603.288,311.823
OFF-AR-10001468,0.20000000000000000000,209.664,49.7952
OFF-AR-10003958,0.20000000000000000000,10.496,1.1808
FUR-CH-10002017,0.20000000000000000000,245.088,14.9184
OFF-BI-10003718,0.20000000000000000000,1180.704,413.2464
FUR-FU-10004666,0.20000000000000000000,119.556,27.7020
TEC-MA-10003246,0.20000000000000000000,447.968,139.99
FUR-CH-10002317,0.20000000000000000000,207.184,25.898
TEC-MA-10003329,0.20000000000000000000,71.976,24.2919
FUR-BO-10003441,0.19500000000000000000,1473.2982,73.7154
FUR-CH-10002602,0.19090909090909090909,4619.988,486.1556
FUR-CH-10003833,0.18888888888888888889,1890.380,-131.107
FUR-CH-10003298,0.18888888888888888889,3680.538,-491.1750
OFF-BI-10003364,0.18888888888888888889,667.993,182.6042
FUR-CH-10004086,0.18750000000000000000,8430.997,1388.6348
FUR-CH-10004063,0.18750000000000000000,8665.194,1558.5910
FUR-CH-10004860,0.18750000000000000000,1746.954,-246.3912
FUR-CH-10001146,0.18666666666666666667,2442.024,117.4863
FUR-CH-10001394,0.18571428571428571429,5861.533,701.980
FUR-CH-10002880,0.18571428571428571429,5436.158,-474.7414
FUR-BO-10002545,0.18375000000000000000,7539.7122,780.3302
FUR-CH-10003199,0.18333333333333333333,1842.268,155.3720
FUR-TA-10003569,0.18333333333333333333,6776.562,461.127
FUR-TA-10000688,0.18333333333333333333,3354.890,100.2110
OFF-AP-10003849,0.18333333333333333333,5009.480,715.640
FUR-BO-10000468,0.18333333333333333333,723.842,-133.1092
TEC-PH-10003505,0.18181818181818181818,3415.04,384.192
OFF-BI-10002072,0.18000000000000000000,119.922,46.057
FUR-TA-10004534,0.18000000000000000000,3253.22,-164.720
FUR-CH-10001714,0.18000000000000000000,1689.968,-114.6764
FUR-CH-10002647,0.18000000000000000000,3641.274,234.234
FUR-TA-10004915,0.18000000000000000000,5801.816,-66.8272
FUR-TA-10001520,0.17777777777777777778,2298.114,-12.1329
TEC-PH-10004165,0.17777777777777777778,7699.720,780.9716
FUR-FU-10000723,0.17777777777777777778,1115.640,-125.1996
OFF-AR-10003183,0.17500000000000000000,65.464,9.352
FUR-CH-10004495,0.17500000000000000000,6410.874,854.7832
OFF-BI-10001758,0.17500000000000000000,100.392,35.2974
FUR-BO-10002853,0.17500000000000000000,540.804,-12.291
FUR-FU-10004270,0.17500000000000000000,426.560,116.7148
FUR-CH-10003535,0.17500000000000000000,1396.442,-20.7332
TEC-PH-10004447,0.17500000000000000000,3613.740,425.3094
OFF-LA-10000443,0.17500000000000000000,66.420,23.3946
FUR-TA-10000617,0.17500000000000000000,4334.8275,430.0695
FUR-BO-10002824,0.17333333333333333333,748.8608,24.1568
TEC-PH-10003589,0.17142857142857142857,442.554,171.2648
TEC-PH-10000376,0.17142857142857142857,173.826,11.1888
FUR-CH-10002372,0.17142857142857142857,1311.876,-42.1096
TEC-PH-10000526,0.17142857142857142857,2630.126,418.5164
TEC-PH-10003095,0.17142857142857142857,491.68,195.355
FUR-CH-10002304,0.17142857142857142857,901.506,44.166
TEC-AC-10004353,0.17142857142857142857,1108.8,275.31
OFF-AP-10004487,0.17142857142857142857,2488.392,380.5776
FUR-FU-10002088,0.17142857142857142857,170.620,56.0352
TEC-PH-10002726,0.17142857142857142857,1112.788,430.418
OFF-AR-10000634,0.17142857142857142857,81.320,9.4588
FUR-FU-10002456,0.17142857142857142857,154.336,42.2968
FUR-FU-10001037,0.17142857142857142857,168.744,48.822
TEC-PH-10004614,0.17142857142857142857,1614.6,165.60
TEC-CO-10001571,0.17142857142857142857,4399.920,1649.970
FUR-CH-10000225,0.17142857142857142857,1757.266,-166.009
OFF-BI-10002735,0.17000000000000000000,1073.903,364.7153
FUR-BO-10001519,0.17000000000000000000,1119.195,147.0942
OFF-PA-10002581,0.16666666666666666667,755.912,244.742
FUR-FU-10004351,0.16666666666666666667,202.592,71.6864
TEC-PH-10001425,0.16666666666666666667,1583.802,201.5748
TEC-PH-10004667,0.16666666666666666667,2645.804,83.6938
TEC-PH-10004094,0.16666666666666666667,4211.730,467.9700
TEC-PH-10001305,0.16666666666666666667,1283.538,154.8084
OFF-AP-10003971,0.16666666666666666667,262.449,28.7496
FUR-CH-10000155,0.16666666666666666667,3528.79,514.366
TEC-PH-10004100,0.16666666666666666667,395.780,46.0544
OFF-AR-10002257,0.16666666666666666667,50.768,9.2852
TEC-AC-10002942,0.16666666666666666667,1007.4,33.81
TEC-AC-10004659,0.16666666666666666667,1926.936,408.7440
FUR-CH-10000513,0.16666666666666666667,4770.633,-197.5848
FUR-FU-10004963,0.16666666666666666667,159.25,47.600
FUR-CH-10003379,0.16666666666666666667,7979.440,926.185
FUR-FU-10001602,0.16666666666666666667,546.192,17.4478
FUR-CH-10003606,0.16666666666666666667,705.320,151.3232
FUR-FU-10003039,0.16666666666666666667,500.308,101.7868
OFF-PA-10000174,0.16666666666666666667,152.144,54.0728
FUR-FU-10003878,0.16666666666666666667,253.648,41.8672
FUR-FU-10002364,0.16666666666666666667,183.024,10.1106
OFF-PA-10000788,0.16666666666666666667,95.904,35.2512
OFF-AR-10003481,0.16666666666666666667,65.600,9.7088
TEC-MA-10001127,0.16666666666666666667,18374.895,4094.9766
OFF-AP-10002651,0.16666666666666666667,6832.908,460.3527
FUR-FU-10000320,0.16666666666666666667,82.832,26.7200
FUR-FU-10002501,0.16666666666666666667,409.536,98.9712
FUR-BO-10004015,0.16666666666666666667,3317.7235,135.5887
OFF-AR-10003560,0.16666666666666666667,100.928,20.6720
TEC-AC-10002718,0.16666666666666666667,265.538,5.1065
TEC-PH-10004586,0.16666666666666666667,5327.26,1043.855
OFF-AR-10004078,0.16363636363636363636,234.768,34.456
OFF-AP-10004859,0.16250000000000000000,432.432,60.4240
OFF-BI-10004600,0.16250000000000000000,7985.383,2318.3370
FUR-TA-10003748,0.16250000000000000000,4332.252,448.1640
FUR-CH-10001270,0.16250000000000000000,2389.125,336.375
OFF-BI-10004970,0.16153846153846153846,147.028,50.7164
TEC-PH-10002583,0.16000000000000000000,215.892,-11.9940
FUR-CH-10003817,0.16000000000000000000,2204.862,245.997
TEC-AC-10003499,0.16000000000000000000,194.544,53.2680
OFF-PA-10003395,0.16000000000000000000,1740.51,704.592
TEC-AC-10001990,0.16000000000000000000,1703.716,357.5404
TEC-PH-10004896,0.16000000000000000000,515.828,83.9720
FUR-BO-10004360,0.16000000000000000000,489.3792,-70.8312
TEC-PH-10002185,0.16000000000000000000,79.23,29.5375
FUR-CH-10000988,0.16000000000000000000,5294.456,833.5952
FUR-TA-10003954,0.16000000000000000000,7404.500,-681.2140
OFF-AP-10000240,0.16000000000000000000,770.112,162.5792
OFF-PA-10001560,0.16000000000000000000,80.936,32.9180
FUR-BO-10002213,0.16000000000000000000,12921.643,19.6864
TEC-PH-10002923,0.16000000000000000000,739.800,64.7325
TEC-AC-10003657,0.16000000000000000000,367.092,22.4334
TEC-PH-10001809,0.16000000000000000000,1259.58,134.9550
FUR-FU-10002191,0.16000000000000000000,62.820,22.8944
TEC-PH-10003811,0.16000000000000000000,2159.820,259.1784
OFF-PA-10001166,0.16000000000000000000,222.432,81.8424
TEC-PH-10001795,0.16000000000000000000,6935.862,1056.3827
TEC-PH-10001580,0.16000000000000000000,1916.716,241.6142
FUR-FU-10003773,0.16000000000000000000,1304.128,-111.3280
TEC-AC-10001553,0.16000000000000000000,373.780,24.8054
TEC-PH-10002415,0.16000000000000000000,3657.38,339.1925
TEC-PH-10004345,0.16000000000000000000,2063.14,299.875
FUR-FU-10003799,0.16000000000000000000,316.484,71.1200
FUR-CH-10004983,0.16000000000000000000,4185.480,342.8874
TEC-PH-10000038,0.16000000000000000000,2027.304,-339.7104
FUR-FU-10000277,0.16000000000000000000,1685.440,244.3888
FUR-CH-10000309,0.16000000000000000000,6084.144,697.1415
OFF-PA-10000809,0.16000000000000000000,60.912,23.8464
TEC-PH-10000011,0.16000000000000000000,571.714,218.2908
TEC-PH-10002563,0.16000000000000000000,1990.642,312.4552
OFF-ST-10003656,0.16000000000000000000,1363.058,-126.7068
FUR-CH-10004997,0.16000000000000000000,6748.482,281.970
TEC-PH-10000148,0.16000000000000000000,119.508,-20.5242
FUR-FU-10003691,0.16000000000000000000,180.31,55.822
FUR-FU-10002918,0.16000000000000000000,1200.936,-256.5636
FUR-CH-10001708,0.15714285714285714286,3989.734,425.7596
FUR-FU-10001473,0.15714285714285714286,839.676,176.3247
OFF-BI-10000605,0.15555555555555555556,91.440,34.8996
TEC-PH-10004977,0.15555555555555555556,5291.730,838.8372
TEC-PH-10002496,0.15555555555555555556,4180.532,904.742
FUR-CH-10000665,0.15555555555555555556,3955.676,573.724
TEC-AC-10004901,0.15000000000000000000,549.890,120.9758
TEC-PH-10002115,0.15000000000000000000,844.672,112.1830
TEC-PH-10001079,0.15000000000000000000,1903.840,276.0568
OFF-PA-10003134,0.15000000000000000000,499.616,199.8464
FUR-FU-10001215,0.15000000000000000000,681.454,256.1922
FUR-FU-10001935,0.15000000000000000000,108.04,36.001
OFF-AR-10000475,0.15000000000000000000,83.952,15.8576
TEC-AC-10002076,0.15000000000000000000,1497.000,20.958
FUR-FU-10002963,0.15000000000000000000,47.752,14.2240
TEC-PH-10001128,0.15000000000000000000,2609.826,341.9772
TEC-PH-10001061,0.15000000000000000000,1339.866,229.9770
FUR-BO-10004695,0.15000000000000000000,4886.460,566.4674
OFF-EN-10000927,0.15000000000000000000,552.706,177.6555
OFF-PA-10002421,0.15000000000000000000,284.382,108.3360
OFF-PA-10000130,0.15000000000000000000,57.352,19.688
TEC-PH-10000369,0.15000000000000000000,2041.038,317.4948
TEC-PH-10003215,0.15000000000000000000,467.22,192.279
TEC-PH-10004188,0.15000000000000000000,384.846,-55.9776
TEC-PH-10002262,0.15000000000000000000,904.552,133.3024
OFF-EN-10003040,0.15000000000000000000,240.764,88.1929
TEC-PH-10004833,0.15000000000000000000,279.63,-31.07
FUR-BO-10002206,0.15000000000000000000,119.833,-12.6882
FUR-FU-10004748,0.15000000000000000000,575.46,107.4192
FUR-TA-10003392,0.15000000000000000000,3540.348,354.0348
OFF-PA-10004000,0.15000000000000000000,50.138,18.7781
TEC-PH-10002922,0.15000000000000000000,2906.628,422.475
FUR-CH-10001545,0.15000000000000000000,1686.904,-36.4736
TEC-PH-10000895,0.15000000000000000000,6227.654,899.9500
OFF-PA-10000682,0.15000000000000000000,60.112,24.7384
OFF-AP-10003266,0.15000000000000000000,151.062,47.9844
OFF-AR-10000422,0.15000000000000000000,29.346,3.7668
FUR-CH-10001797,0.15000000000000000000,881.192,170.8512
TEC-PH-10002564,0.15000000000000000000,689.770,122.959
FUR-FU-10004952,0.15000000000000000000,514.556,23.5382
OFF-SU-10003567,0.15000000000000000000,136.32,-21.984
FUR-BO-10004690,0.15000000000000000000,1072.344,-78.3636
TEC-PH-10001494,0.15000000000000000000,4619.23,896.8505
FUR-CH-10002780,0.15000000000000000000,600.468,47.3096
OFF-AR-10003405,0.15000000000000000000,95.94,17.0235
FUR-CH-10003956,0.15000000000000000000,922.740,-133.4424
OFF-EN-10001141,0.15000000000000000000,125.172,52.3746
FUR-FU-10001588,0.15000000000000000000,437.70,138.3132
TEC-PH-10002085,0.15000000000000000000,752.286,68.6296
FUR-BO-10003966,0.15000000000000000000,1427.683,-8.5490
TEC-CO-10003763,0.15000000000000000000,11619.834,4570.9347
FUR-CH-10003761,0.15000000000000000000,969.252,204.3288
OFF-PA-10001526,0.15000000000000000000,114.540,43.4256
OFF-PA-10002230,0.15000000000000000000,67.728,27.0912
TEC-AC-10004855,0.15000000000000000000,461.868,-58.7832
FUR-BO-10003159,0.14571428571428571429,1909.8178,-78.1864
FUR-CH-10000422,0.14444444444444444444,2647.809,49.1346
OFF-AP-10002578,0.14285714285714285714,929.480,169.2632
FUR-CH-10004289,0.14285714285714285714,2389.902,0.0000
OFF-AP-10000828,0.14285714285714285714,3511.012,383.6776
FUR-FU-10001488,0.14285714285714285714,2267.972,148.372
OFF-FA-10003112,0.14285714285714285714,146.754,51.2850
OFF-ST-10002562,0.14285714285714285714,219.492,30.3912
TEC-AC-10004227,0.14285714285714285714,329.946,-48.5826
TEC-PH-10004897,0.14285714285714285714,257.742,-38.9610
TEC-PH-10004539,0.14285714285714285714,4044.386,733.2812
FUR-CH-10004754,0.14285714285714285714,803.464,125.0166
FUR-FU-10001876,0.14285714285714285714,636.608,179.2896
FUR-CH-10001482,0.14285714285714285714,2200.464,-130.9800
OFF-AP-10001293,0.14285714285714285714,1073.676,188.5080
TEC-CO-10002095,0.14285714285714285714,8899.822,3124.9375
FUR-CH-10003746,0.14285714285714285714,5906.032,1052.8144
TEC-PH-10002310,0.14285714285714285714,3168.606,581.6466
TEC-CO-10004202,0.14285714285714285714,4859.838,1154.9615
FUR-CH-10004675,0.14285714285714285714,5212.112,972.6368
OFF-AR-10001958,0.14285714285714285714,275.076,42.7896
TEC-PH-10003645,0.14285714285714285714,3684.708,575.3316
FUR-CH-10000454,0.14166666666666666667,10637.528,1927.442
OFF-ST-10002574,0.14000000000000000000,4199.456,-635.444
TEC-PH-10002890,0.14000000000000000000,1339.104,167.3880
OFF-AP-10001205,0.14000000000000000000,1776.048,207.0240
FUR-CH-10004875,0.13750000000000000000,1501.898,254.8244
FUR-CH-10003061,0.13750000000000000000,1448.839,63.8929
FUR-CH-10000785,0.13636363636363636364,6008.536,785.4532
FUR-FU-10004053,0.13333333333333333333,234.784,84.8056
FUR-FU-10003708,0.13333333333333333333,1322.17,172.2460
OFF-AR-10001473,0.13333333333333333333,28.208,4.2640
TEC-AC-10000199,0.13333333333333333333,44.03,-2.023
OFF-SU-10004768,0.13333333333333333333,35.588,7.462
OFF-EN-10002230,0.13333333333333333333,1359.666,514.4909
TEC-AC-10002001,0.13333333333333333333,2879.820,763.1523
FUR-FU-10001861,0.13333333333333333333,434.56,197.104
OFF-PA-10000069,0.13333333333333333333,102.492,37.1059
OFF-PA-10003256,0.13333333333333333333,103.860,37.8512
OFF-AR-10004027,0.13333333333333333333,17.640,5.7456
OFF-PA-10000697,0.13333333333333333333,49.504,20.3728
OFF-PA-10002259,0.13333333333333333333,76.092,29.5416
OFF-PA-10000533,0.13333333333333333333,83.712,30.7380
OFF-FA-10000936,0.13333333333333333333,67.116,25.4975
OFF-PA-10004041,0.13333333333333333333,161.32,59.57
FUR-FU-10001867,0.13333333333333333333,121.296,21.7056
TEC-PH-10004120,0.13333333333333333333,1589.084,271.2402
OFF-PA-10000295,0.13333333333333333333,85.536,34.9920
OFF-FA-10004076,0.13333333333333333333,24.552,5.8410
TEC-AC-10002370,0.13333333333333333333,15.760,3.7036
OFF-BI-10003963,0.13333333333333333333,100.464,38.7296
OFF-PA-10000501,0.13333333333333333333,231.856,94.3600
OFF-LA-10002945,0.13333333333333333333,153.72,55.062
OFF-PA-10002246,0.13333333333333333333,119.97,47.6010
TEC-PH-10001459,0.13333333333333333333,13943.668,1822.7566
OFF-AR-10001683,0.13333333333333333333,171.39,55.357
FUR-CH-10002331,0.13333333333333333333,7582.374,832.9932
OFF-FA-10000840,0.13333333333333333333,12.996,5.1414
OFF-PA-10002749,0.13333333333333333333,72.252,31.3092
FUR-CH-10004218,0.13333333333333333333,3150.576,499.851
OFF-PA-10003424,0.13333333333333333333,25.228,10.388
FUR-FU-10000087,0.13333333333333333333,308.992,94.5152
TEC-PH-10000307,0.13333333333333333333,63.51,-10.074
OFF-SU-10001935,0.13333333333333333333,29.648,-3.8368
FUR-FU-10003535,0.13333333333333333333,531.948,192.2142
TEC-AC-10000387,0.13333333333333333333,75.100,1.2016
FUR-CH-10003968,0.13333333333333333333,1341.522,-32.6508
TEC-AC-10001874,0.13333333333333333333,551.908,89.985
OFF-AP-10000159,0.13333333333333333333,558.740,101.0030
OFF-PA-10000955,0.13333333333333333333,37.932,13.2108
TEC-CO-10000971,0.13333333333333333333,4199.860,839.972
OFF-ST-10002205,0.13333333333333333333,262.668,51.4206
OFF-PA-10003072,0.13333333333333333333,110.160,46.1376
OFF-LA-10004178,0.13333333333333333333,45.430,18.6676
OFF-LA-10001074,0.13333333333333333333,421.008,162.0129
TEC-PH-10000586,0.13333333333333333333,475.128,89.7464
OFF-AR-10004956,0.13333333333333333333,47.988,8.3700
OFF-FA-10001229,0.13333333333333333333,29.868,10.7682
OFF-AR-10002221,0.13333333333333333333,18.20,3.016
TEC-PH-10002170,0.13333333333333333333,1119.840,162.3768
OFF-PA-10001215,0.13333333333333333333,77.088,27.72
OFF-LA-10003714,0.13333333333333333333,21.75,8.1
OFF-ST-10002182,0.13333333333333333333,284.104,-43.4512
FUR-FU-10003424,0.13333333333333333333,151.656,35.4576
OFF-FA-10002815,0.13333333333333333333,50.616,20.0244
TEC-AC-10000303,0.13333333333333333333,239.940,52.3869
OFF-AP-10003860,0.13333333333333333333,244.288,41.6400
OFF-FA-10003021,0.13333333333333333333,34.592,7.708
OFF-PA-10000300,0.13333333333333333333,155.844,60.5394
OFF-AP-10000358,0.13333333333333333333,436.128,58.2802
TEC-PH-10003555,0.13333333333333333333,832.238,-91.5002
FUR-CH-10000015,0.13333333333333333333,6584.64,814.416
TEC-PH-10003356,0.13333333333333333333,75.492,10.0656
TEC-PH-10004912,0.13333333333333333333,516.53,87.3705
FUR-BO-10000362,0.13000000000000000000,2154.348,311.1836
TEC-AC-10002473,0.12727272727272727273,1231.692,411.2262
OFF-ST-10004950,0.12727272727272727273,652.624,39.8392
OFF-FA-10000585,0.12500000000000000000,92.136,35.5980
OFF-PA-10004100,0.12500000000000000000,238.464,96.9408
TEC-PH-10001750,0.12500000000000000000,1385.790,229.6452
FUR-FU-10004091,0.12500000000000000000,1117.428,322.9506
OFF-PA-10001804,0.12500000000000000000,164.328,70.5408
OFF-ST-10003816,0.12500000000000000000,3946.656,419.3322
FUR-CH-10000595,0.12500000000000000000,5697.76,870.16
FUR-FU-10001918,0.12500000000000000000,137.170,47.7257
OFF-PA-10002787,0.12500000000000000000,120.528,46.3968
TEC-PH-10000441,0.12500000000000000000,2746.582,478.7620
FUR-FU-10003623,0.12000000000000000000,508.728,99.5808
OFF-EN-10003845,0.12000000000000000000,50.922,19.0404
OFF-PA-10004039,0.12000000000000000000,615.780,273.1824
OFF-AP-10003622,0.12000000000000000000,87.75,20.8325
OFF-EN-10001099,0.12000000000000000000,160.392,65.3304
OFF-ST-10001172,0.12000000000000000000,407.012,56.2264
TEC-PH-10002624,0.12000000000000000000,6109.870,1104.4765
TEC-PH-10002468,0.12000000000000000000,1468.692,178.1469
FUR-FU-10001196,0.12000000000000000000,125.786,20.772
OFF-PA-10003657,0.12000000000000000000,65.056,22.684
TEC-PH-10003484,0.12000000000000000000,2015.840,314.9750
OFF-ST-10000760,0.12000000000000000000,301.968,63.7488
TEC-PH-10004922,0.12000000000000000000,1085.238,130.6305
TEC-PH-10001552,0.12000000000000000000,542.984,95.2016
OFF-PA-10004665,0.12000000000000000000,227.94,94.320
FUR-FU-10003664,0.12000000000000000000,2863.80,627.1722
OFF-FA-10004248,0.12000000000000000000,64.042,20.0244
OFF-EN-10001415,0.12000000000000000000,54.684,23.994
OFF-AR-10003158,0.12000000000000000000,90.744,22.4472
OFF-PA-10004355,0.12000000000000000000,79.056,31.8816
TEC-CO-10004722,0.12000000000000000000,61599.824,25199.9280
OFF-PA-10001892,0.12000000000000000000,110.016,43.7772
TEC-AC-10001267,0.12000000000000000000,467.22,143.76
FUR-CH-10000553,0.12000000000000000000,685.588,115.7354
OFF-PA-10001204,0.12000000000000000000,46.464,17.424
TEC-PH-10002834,0.12000000000000000000,3815.788,710.9605
FUR-FU-10001706,0.12000000000000000000,115.192,44.7216
TEC-AC-10003023,0.12000000000000000000,759.936,78.3684
FUR-FU-10002960,0.12000000000000000000,135.648,44.5880
OFF-PA-10002036,0.12000000000000000000,138.672,59.3568
TEC-PH-10000673,0.12000000000000000000,1221.812,376.9420
TEC-AC-10000171,0.12000000000000000000,248.292,91.0404
OFF-ST-10001418,0.12000000000000000000,1073.248,-121.9600
OFF-AR-10001446,0.12000000000000000000,196.35,34.650
OFF-ST-10004804,0.12000000000000000000,1400.256,-179.6652
TEC-PH-10003885,0.12000000000000000000,910.662,207.8685
OFF-ST-10002790,0.12000000000000000000,827.12,-104.1285
OFF-PA-10001846,0.12000000000000000000,69.360,28.0908
OFF-EN-10002621,0.12000000000000000000,78.240,34.230
TEC-PH-10003800,0.12000000000000000000,413.322,-58.8189
OFF-PA-10001685,0.12000000000000000000,257.556,107.5854
TEC-AC-10004864,0.12000000000000000000,379.704,129.9756
OFF-FA-10002780,0.12000000000000000000,92.976,33.4356
OFF-ST-10001780,0.12000000000000000000,7515.524,1114.3708
OFF-PA-10000552,0.12000000000000000000,84.240,33.6960
OFF-AP-10002287,0.12000000000000000000,83.904,12.7604
OFF-ST-10001522,0.12000000000000000000,2299.750,-172.9412
OFF-PA-10001950,0.12000000000000000000,200.160,80.898
OFF-PA-10001790,0.12000000000000000000,586.088,236.3568
OFF-SU-10000646,0.12000000000000000000,2836.366,-427.8586
FUR-CH-10001891,0.11666666666666666667,1420.504,229.3922
FUR-CH-10004853,0.11666666666666666667,2959.208,493.7046
FUR-CH-10002439,0.11666666666666666667,1589.406,253.8392
FUR-FU-10004848,0.11666666666666666667,1438.132,235.1407
FUR-CH-10000847,0.11666666666666666667,4626.582,750.7284
OFF-EN-10002504,0.11428571428571428571,570.780,225.0504
OFF-AR-10003179,0.11428571428571428571,229.572,58.6684
OFF-BI-10001078,0.11428571428571428571,175.388,73.8674
OFF-PA-10002250,0.11428571428571428571,138.532,59.1696
OFF-ST-10000344,0.11428571428571428571,276.658,58.0176
OFF-AR-10001315,0.11428571428571428571,38.720,7.4800
OFF-ST-10000943,0.11428571428571428571,614.058,127.4460
OFF-FA-10000611,0.11428571428571428571,36.112,15.3328
FUR-FU-10002253,0.11428571428571428571,1047.736,340.5142
OFF-PA-10004621,0.11428571428571428571,141.264,57.0240
OFF-EN-10003134,0.11428571428571428571,247.616,107.456
OFF-AR-10001953,0.11428571428571428571,1073.112,206.2662
TEC-AC-10001714,0.11428571428571428571,789.822,211.8159
OFF-ST-10000918,0.11428571428571428571,176.58,31.392
OFF-AR-10000716,0.11428571428571428571,94.860,26.7840
TEC-AC-10001606,0.11428571428571428571,1799.820,497.9502
OFF-BI-10002215,0.11428571428571428571,143.42,55.238
